"user_id_str","id_str","followers_count","lang","location","PLSC508","lat","lng","country","state"
386264926,449011909170167808,81,"en","Big MT Texas",1,NA,NA,NA,NA
448299321,449011876421058560,172,"en","Broomfield CO",1,NA,NA,NA,NA
340900217,449012258736050176,125,"en","",1,NA,NA,NA,NA
443800843,449012608256208896,183,"en","KentuckY ",1,NA,NA,NA,NA
16842744,449011928744988672,91,"en","Asheville NC",1,NA,NA,NA,NA
64726483,449012276679286784,103,"en","she/they",1,NA,NA,NA,NA
1287035204,449012220681146368,125,"en","lake oswego",1,NA,NA,NA,NA
203365044,449011876018786304,587,"en","West Virginia USA",1,NA,NA,NA,NA
163554681,449012491113095168,344,"en","North Dakota",1,NA,NA,NA,NA
194468212,449451136253042688,1098,"en","In Gods presence",2,NA,NA,NA,NA
336877487,449012066511491072,91,"en","",1,NA,NA,NA,NA
538779222,449012259202039808,52,"en","San Francisco CA",1,NA,NA,NA,NA
1526842908,449011969798860800,97,"en","California USA",1,NA,NA,NA,NA
950114570,449012242336722944,105,"en","UConn ",1,NA,NA,NA,NA
2248393087,449012260543795200,191,"en","Kellum Kastle",1,NA,NA,NA,NA
507604929,449012103463317504,112,"en","NYC",1,NA,NA,NA,NA
21243641,449012155937873920,85,"en","Rockford Illinois",1,NA,NA,NA,NA
527048531,449012065613537280,40,"en","Houston",1,NA,NA,NA,NA
169621721,449012646378221568,155,"en","United States",1,NA,NA,NA,NA
19474986,449011956423208960,251,"en","Columbia MO",1,NA,NA,NA,NA
75894462,449011932344107008,45,"en","North Carolina",1,NA,NA,NA,NA
945049225,449012191216152576,184,"en","",1,NA,NA,NA,NA
1662899900,449012180067688448,113,"en","Phoenix AZ",1,NA,NA,NA,NA
440499596,449012579340267520,401,"en","Chicago ",1,NA,NA,NA,NA
9133242,449011982851514368,318,"en","Prineville OR",1,NA,NA,NA,NA
869016253,449012434540707840,66,"en","",1,NA,NA,NA,NA
272385031,449011998635098112,1942,"en","",1,NA,NA,NA,NA
535929532,449012228050518016,485,"en","Tokyo Japan ",1,NA,NA,NA,NA
116324299,449011977948770304,2833,"en","NYNJ & SCL",1,NA,NA,NA,NA
146528141,449012280869789696,61,"en","Belgrano CABA Argentina",1,NA,NA,NA,NA
263817224,449012487023644672,684,"en","",1,NA,NA,NA,NA
2364681482,449012583375577088,31,"en","",1,NA,NA,NA,NA
121405847,449012094038323200,831,"en","California",1,NA,NA,NA,NA
20474522,449012278675767296,688,"en","Salt Lake City UT",1,NA,NA,NA,NA
330022939,449012620398305280,1221,"en","Charlotte NC",1,NA,NA,NA,NA
419386926,449012478442086400,282,"en","Al Khobar Kingdom of Saudi Ar",1,NA,NA,NA,NA
22150405,449012383181455360,6837,"en","Connecticut",1,NA,NA,NA,NA
764657,449012183113146368,572,"en","across the water NJ",1,NA,NA,NA,NA
68878049,449012479993978880,946,"en","Nevada USA",1,NA,NA,NA,NA
10855182,449012737528840192,1662,"en","nyc + the \xe2\x98\x81\xef\xb8\x8f",1,NA,NA,NA,NA
238732558,449013321459433472,66,"en","Alaska USA",1,NA,NA,NA,NA
123187821,449012889958219776,2857,"en","My World Atlanta GA",1,NA,NA,NA,NA
218240672,449013165498834944,808,"en","New York City",1,NA,NA,NA,NA
262898639,449013403512610816,148,"en","Kalamazoo MI",1,NA,NA,NA,NA
765985362,449013322466467840,179,"en","",1,NA,NA,NA,NA
15657496,451539990053257216,269,"en","Concrete Wasteland.",2,NA,NA,NA,NA
537831574,449013526057611264,50,"en","",1,NA,NA,NA,NA
17993554,449013050025062400,2049,"en","Gratitude",1,NA,NA,NA,NA
23667547,449013046103777280,103,"en","New York",1,NA,NA,NA,NA
180657718,449012998800441344,273,"en","New York City ",1,NA,NA,NA,NA
1642001089,449013432965009408,179,"en","Tacoma",1,NA,NA,NA,NA
419166340,449013019809300480,147,"en","Atlanta GA",1,NA,NA,NA,NA
43247608,449013508873945088,68,"en","",1,NA,NA,NA,NA
395452389,449012996153806848,102,"en","",1,NA,NA,NA,NA
45920495,449012848472367104,187,"en","global",1,NA,NA,NA,NA
462655114,449013254484799488,86,"en","Tucson Arizona",1,NA,NA,NA,NA
479282710,449012849164034048,5132,"en","San Diego CA",1,NA,NA,NA,NA
122762005,449013203838984192,100,"en","Puerto Rico",1,NA,NA,NA,NA
81387664,449012969549361152,163,"en","Pennsylvania USA",1,NA,NA,NA,NA
393970689,449012871201320960,378,"en","Wormhole Judgement Line",1,NA,NA,NA,NA
188967072,449013072402067456,370,"en","Brunswick GA",1,NA,NA,NA,NA
93690146,449013198004682752,129,"en","Bayonne NJ",1,NA,NA,NA,NA
1428805472,449013129859457024,35,"en","",1,NA,NA,NA,NA
48298251,449013406838689792,327,"en","Richland WA",1,NA,NA,NA,NA
515884151,449013526397341696,80,"en","",1,NA,NA,NA,NA
294997205,449012773591080960,76,"en","",1,NA,NA,NA,NA
19623372,449013043595603968,180,"en","Indy",1,NA,NA,NA,NA
49501363,449013502397530112,143,"en","Michigan USA",1,NA,NA,NA,NA
268516882,449013463223107584,54,"en","United States",1,NA,NA,NA,NA
1604334325,449012674420936704,140,"en","Los Angeles CA",1,NA,NA,NA,NA
1008066331,449012825105514496,61,"en","Where the Heart is. Go Lobos! ",1,NA,NA,NA,NA
38822249,449013118593552384,800,"en","",1,NA,NA,NA,NA
1191348020,449013456402784256,113,"en","Wisconsin USA ",1,NA,NA,NA,NA
203581652,449013060356026368,48,"en","Richmond VA",1,NA,NA,NA,NA
1374931813,449013207584088064,319,"en","",1,NA,NA,NA,NA
805753158,449014347726340096,95,"en","Oneonta NY",1,NA,NA,NA,NA
14678744,449013876928315392,115,"en","Chicago IL",1,NA,NA,NA,NA
924307584,449014143379836928,275,"en","Jersey City NJ",1,NA,NA,NA,NA
43208016,449013979042820096,344,"en","Englewood NJ",1,NA,NA,NA,NA
36122162,449014453980254208,280,"en","south florida",1,NA,NA,NA,NA
35750088,449014115369889792,37,"en","Chicago Illinois",1,NA,NA,NA,NA
249212688,449013839154413568,688,"en","Montreal",1,NA,NA,NA,NA
1142966036,449013681351712768,161,"en","Normandy TN",1,NA,NA,NA,NA
27034482,449014336695324672,211,"en","Boston MA",1,NA,NA,NA,NA
30044916,449013859698106368,251,"en","Proud New Yorker",1,NA,NA,NA,NA
23854963,449013938202877952,128,"en","Tampa FL",1,NA,NA,NA,NA
24295482,449281181620912128,216269,"en","New York City",3,NA,NA,NA,NA
57838641,449013695759519744,159,"en","Rock Thrill",1,NA,NA,NA,NA
1252941420,449013649152442368,254,"en","",1,NA,NA,NA,NA
22214655,449013767058497536,133,"en","",1,NA,NA,NA,NA
27973469,449013910310371328,314,"en","Houston TX",1,NA,NA,NA,NA
24137431,449013634195128320,67,"en","United States",1,NA,NA,NA,NA
1220087958,449014246308052992,122,"en","Massachusetts USA",1,NA,NA,NA,NA
1480782752,449013789174669312,103,"en","San Antonio TX",1,NA,NA,NA,NA
180396104,449014065852350464,87,"en","",1,NA,NA,NA,NA
47735886,449014197699870720,1710,"en","Albuquerque",1,NA,NA,NA,NA
146940988,449013917784604672,120,"en","Kansas City MO",1,NA,NA,NA,NA
23017502,449013702143270912,55,"en","New York",1,NA,NA,NA,NA
1214460229,449014317145260032,86,"en","Oregon",1,NA,NA,NA,NA
32342599,449013836167663616,230,"en","Red Bird Cage ",1,NA,NA,NA,NA
126221154,449014140988710912,178,"en","norcal",1,NA,NA,NA,NA
747942608,451754891091148800,371,"en","Lenoir City Tennessee",2,NA,NA,NA,NA
214782045,449014236631793664,32,"en","",1,NA,NA,NA,NA
871564507,449014303249948672,306,"en","Hyboria",1,NA,NA,NA,NA
27878819,449014277803081728,66,"en","New York NY",1,NA,NA,NA,NA
19342078,449013705250836480,202,"en","Littleton CO",1,NA,NA,NA,NA
168397750,449013830559879168,54,"en","Right here Right now...",1,NA,NA,NA,NA
397762969,449014324904722432,283,"en","Tahlequah OK",1,NA,NA,NA,NA
66261755,449014395180703744,631,"en","Everywhere",1,NA,NA,NA,NA
99412143,449014386338697216,361,"en","Kentucky USA",1,NA,NA,NA,NA
277146838,449013721214771200,185,"en","Connecticut USA",1,NA,NA,NA,NA
887931066,449014392349134848,36,"en","",1,NA,NA,NA,NA
313534093,449014206226915328,134,"en","Fort Collins CO",1,NA,NA,NA,NA
279641913,449013728835805184,84,"en","There",1,NA,NA,NA,NA
7465622,453519793132670976,1025,"en","The burbs of Washington DC",3,NA,NA,NA,NA
2182541744,449014782532677632,1406,"en","Texas USA",1,NA,NA,NA,NA
2208208116,449015563608936448,86,"en","Columbia SC",1,NA,NA,NA,NA
56783866,449014913676365824,36,"en","Providence RI",1,NA,NA,NA,NA
1645924140,449014456916246528,47,"en","Topeka Ks",1,NA,NA,NA,NA
37685324,449015368439197696,64,"en","CA",1,NA,NA,NA,NA
1318122715,449325058595381248,703,"en","New Zealand",2,NA,NA,NA,NA
2331344140,449015370511548416,1853,"en","(Standing right behind you.)",1,NA,NA,NA,NA
209446003,449015428807786496,194,"en","Gunnison CO",1,NA,NA,NA,NA
364624572,449014950468812800,129,"en","Richmond Va",1,NA,NA,NA,NA
619342466,449015014863548416,97,"en","East of the Pacific ocean",1,NA,NA,NA,NA
14869048,449015155473780736,107,"en","Durham NC",1,NA,NA,NA,NA
379517184,449014712336793600,312,"en","South Lyon MI",1,NA,NA,NA,NA
259911894,449014528387194880,154,"en","",1,NA,NA,NA,NA
227040841,449015160553082880,110,"en","Philadelphia Pa",1,NA,NA,NA,NA
23708843,449014544716017664,82,"en","",1,NA,NA,NA,NA
490875645,449014960606031872,47,"en","Denver Colorado",1,NA,NA,NA,NA
963509180,449015120656470016,176,"en","",1,NA,NA,NA,NA
52218811,449015170069577728,721,"en","Maple Shade NJ",1,NA,NA,NA,NA
44432369,449015088796950528,251,"en","Connecticut",1,NA,NA,NA,NA
10250122,449015089127899136,64,"en","middle of nowhere IL",1,NA,NA,NA,NA
25966667,449014939634511872,408,"en","Washington DC",1,NA,NA,NA,NA
212988663,449014805211656192,365,"en","Best of Both Worlds",1,NA,NA,NA,NA
49955018,449014600106008576,141,"en","VA",1,NA,NA,NA,NA
290676235,449015161563512832,108,"en","California USA",1,NA,NA,NA,NA
1056690896,449015489340379136,720,"en","Bradenton FL",1,NA,NA,NA,NA
33761031,449015470835134464,218,"en","Earth",1,NA,NA,NA,NA
412522630,449015134350868480,111,"en","Everywhere and Nowhere",1,NA,NA,NA,NA
29119141,449014936492969984,324,"en","Nashvegas",1,NA,NA,NA,NA
1368780907,449014733941661696,419,"en","the Appalachian Wasteland",1,NA,NA,NA,NA
48936864,449014729714188288,186,"en","pg county MD",1,NA,NA,NA,NA
874798140,449015024120365056,263,"en","Naperville IL. USA",1,NA,NA,NA,NA
96502171,449015475377143808,67,"en","laredo tx",1,NA,NA,NA,NA
14481940,449015862117150720,474,"en","Webster Groves MO",1,NA,NA,NA,NA
61647656,449016539443105792,88,"en","Somewhere in the world",1,NA,NA,NA,NA
1625941837,449015923752439808,842,"en","Norman OK",1,NA,NA,NA,NA
83459125,449016569189105664,212,"en","Huntsville AL",1,NA,NA,NA,NA
17245264,449016000600866816,960,"en","United States",1,NA,NA,NA,NA
373686397,449015835177127936,257,"en","Reno NV",1,NA,NA,NA,NA
15124759,449016373608738816,345,"en","England United Kingdom",1,NA,NA,NA,NA
59809903,449016190564696064,241,"en","Olympia WA",1,NA,NA,NA,NA
473603239,449015697931128832,102,"en","Columbia SC",1,NA,NA,NA,NA
523829266,449015679253893120,78,"en","Kansas City Missouri.",1,NA,NA,NA,NA
1965473898,449016023300468736,48,"en","",1,NA,NA,NA,NA
10986722,449016539291725824,80,"en","Plainfield IL",1,NA,NA,NA,NA
37559413,449016562742476800,277,"en","Wilmington NC",1,NA,NA,NA,NA
1258461128,449015653668646912,135,"en","",1,NA,NA,NA,NA
74867476,449016776362188800,299,"en","Mexico",1,NA,NA,NA,NA
1606683115,449016370421063680,310,"en","Topeka KS",1,NA,NA,NA,NA
117774339,449015673130594304,57,"en","",1,NA,NA,NA,NA
6230592,449015838880706560,194,"en","Saratoga Springs NY",1,NA,NA,NA,NA
267950291,449016110298324992,358,"en","Houston TX",1,NA,NA,NA,NA
1676860010,449016225251598336,1063,"en","Frankston Victoria Australia",1,NA,NA,NA,NA
270408241,449016298283204608,188,"en","Columbus OH",1,NA,NA,NA,NA
487347572,449016721631084544,1374,"en","",1,NA,NA,NA,NA
236122247,449015952433094656,367,"en","",1,NA,NA,NA,NA
488084549,449016625975820288,74,"en","Chicago ",1,NA,NA,NA,NA
365195238,449015692088836096,164,"en","Miami FL",1,NA,NA,NA,NA
1370371788,449016659060465664,167,"en","USA",1,NA,NA,NA,NA
1945541810,449015673792905216,204,"en","Minnesota USA",1,NA,NA,NA,NA
15976462,449015889115873280,179,"en","The Great Flat Midwest",1,NA,NA,NA,NA
961020626,449016140367278080,388,"en","Pacifica CA",1,NA,NA,NA,NA
148430240,449015889724059648,431,"en","Ohio",1,NA,NA,NA,NA
277756938,449015965208956928,48,"en","Texas",1,NA,NA,NA,NA
34620051,449015657020289024,262,"en","NYC",1,NA,NA,NA,NA
194461871,449016316662255616,939,"en"," Delta Land",1,NA,NA,NA,NA
216964686,449016505682771968,335,"en","the high desert NV",1,NA,NA,NA,NA
195936568,449016771811749888,179,"en","Philadelphia PA",1,NA,NA,NA,NA
2263825263,449016789050359808,38,"en","Lancaster pa",1,NA,NA,NA,NA
236138600,449015852651020288,158,"en","The Pale Blue Dot",1,NA,NA,NA,NA
2300358700,449016100127117312,210,"en","Louisville KY",1,NA,NA,NA,NA
2157325430,452368852580438016,1213,"en","San Fernando Valley L.A.",2,NA,NA,NA,NA
501554557,449018412044677120,795,"en","Tampa Florida",1,NA,NA,NA,NA
377842972,449017816872521728,338,"en","",1,NA,NA,NA,NA
237226286,449017200574099456,315,"en","Tucson Az",1,NA,NA,NA,NA
93788874,449017293201088512,68,"en","Deep in the Heart of Texas \xe2\x9d\xa4\xef\xb8\x8f",1,NA,NA,NA,NA
289430603,449017418308808704,49,"en","L TOWN",1,NA,NA,NA,NA
117234435,449017798824448000,25,"en","Watervliet NY",1,NA,NA,NA,NA
83955748,449017302223028224,207,"en","Gecko Garage - 68 Rosa St.",1,NA,NA,NA,NA
214109073,449017764611518464,166,"en","",1,NA,NA,NA,NA
140261397,449017417050517504,246,"en","In a small room.",1,NA,NA,NA,NA
134800395,449017263702544384,799,"en","New York",1,NA,NA,NA,NA
15653033,449017250033713152,410,"en","93 million miles from the sun",1,NA,NA,NA,NA
46003126,449018451936677888,136,"en","Connecticut",1,NA,NA,NA,NA
56522727,449017350256594944,132,"en","Burlington VT",1,NA,NA,NA,NA
1274216150,450294368063471616,136,"en","",3,NA,NA,NA,NA
611109196,449017337660715008,142,"en","G\xc3\xbcnthers Sex Train",1,NA,NA,NA,NA
604555563,449017894828265472,712,"en","Raleigh North Carolina",1,NA,NA,NA,NA
311872025,449017074250031104,429,"en","Norman OK",1,NA,NA,NA,NA
17102660,449016796407156736,316,"en","Alice Springs Northern Territory",1,NA,NA,NA,NA
25548947,449018431874936832,194,"en","Minnesota",1,NA,NA,NA,NA
91434720,449018493254791168,317,"en","",1,NA,NA,NA,NA
110010912,449017003307958272,363,"en","Quitman GA",1,NA,NA,NA,NA
196004784,449017204730626048,527,"en","San Francisco",1,NA,NA,NA,NA
197644409,449016888190697472,232,"en","ct",1,NA,NA,NA,NA
55610325,449017379209482240,33,"en","Wisconsin",1,NA,NA,NA,NA
26531182,449018236428759040,214,"en","",1,NA,NA,NA,NA
485464541,449017793300545536,418,"en","Edmonton Alberta",1,NA,NA,NA,NA
453562935,449017936058277888,316,"en","waterloo region canada ",1,NA,NA,NA,NA
1973068477,449017080969306112,30,"en","Colorado",1,NA,NA,NA,NA
125219464,449017950461517824,309,"en","New York USA",1,NA,NA,NA,NA
69410227,449017603152175104,184,"en","717",1,NA,NA,NA,NA
52984878,449016891198025728,146,"en","",1,NA,NA,NA,NA
68789558,449018453828317184,25,"en","Somewhere in Massachusetts",1,NA,NA,NA,NA
926448914,449017106731114496,120,"en","Istanbul",1,NA,NA,NA,NA
306458333,449017312582983680,208,"en","The Midwest",1,NA,NA,NA,NA
18658932,449017303904972800,407,"en","Ohio",1,NA,NA,NA,NA
335511725,449018274697588736,84,"en","Ohio USA",1,NA,NA,NA,NA
91005019,449017928554254336,1753,"en","",1,NA,NA,NA,NA
1656731628,449017149445525504,1346,"en","Sydney Australia",1,NA,NA,NA,NA
34151539,449018433615581184,186,"en","DallasTexas",1,NA,NA,NA,NA
279858985,449017274414809088,198,"en","Philadelphia PA",1,NA,NA,NA,NA
48151579,449018356478124032,1028,"en","Chicago",1,NA,NA,NA,NA
556241454,449016872831176704,246,"en","Portland OR",1,NA,NA,NA,NA
163418921,449018602675400704,196,"en","Somewhere in China",1,NA,NA,NA,NA
113144501,449018518751961088,569,"en","Offices: ATL GA.| LA CA.| FL",1,NA,NA,NA,NA
487209902,449018818933706752,67,"en","North Haven CT",1,NA,NA,NA,NA
23250947,449018953508343808,2961,"en","Washington DC",1,NA,NA,NA,NA
1090600327,449019328893952000,70,"en","Los Angeles Ca",1,NA,NA,NA,NA
29015402,449018896180592640,303,"en","Sebring FL",1,NA,NA,NA,NA
360600563,449019737607913472,130,"en","Omaha NE",1,NA,NA,NA,NA
38557539,449019542183108608,863,"en","New Jersey",1,NA,NA,NA,NA
36299496,449018805205745664,48,"en","",1,NA,NA,NA,NA
329292352,455407679448813568,93,"en","Hawaii USA",2,NA,NA,NA,NA
20903484,449019525603020800,130,"en","Anywhere",1,NA,NA,NA,NA
589999800,449018803771297792,87,"en","",1,NA,NA,NA,NA
933638226,449019478123495424,1234,"en","",1,NA,NA,NA,NA
27734653,449018801669959680,152,"en","",1,NA,NA,NA,NA
15879678,449019460029267968,2132,"en","Nashville TN",1,NA,NA,NA,NA
593467104,449019618955247616,285,"en","San Jose CA",1,NA,NA,NA,NA
33743411,449019345503404032,156,"en","United States",1,NA,NA,NA,NA
2318167436,449019835461431296,1626,"en","Florida",1,NA,NA,NA,NA
152979943,449019278239338496,419,"en","FL (formerly VA AL CO)\xf0\x9f\x8c\xb4\xf0\x9f\x87\xba\xf0\x9f\x87\xb8",1,NA,NA,NA,NA
201105629,449018681339555840,2837,"en","United States",1,NA,NA,NA,NA
1139927095,449019800379850752,40,"en","",1,NA,NA,NA,NA
57715465,449018912236400640,77,"en","Portland",1,NA,NA,NA,NA
220161972,449019319868207104,44,"en","",1,NA,NA,NA,NA
903886663,449019846567923712,51,"en","",1,NA,NA,NA,NA
146689752,449018954866892800,212,"en","New York NY",1,NA,NA,NA,NA
18313629,449018541715382272,930,"en","",1,NA,NA,NA,NA
337411925,449018827335278592,105,"en","Mechanicsburg PA",1,NA,NA,NA,NA
104312702,449018944381153280,125,"en","Tennessee",1,NA,NA,NA,NA
22436091,449018602268942336,119,"en","New York NY",1,NA,NA,NA,NA
40148534,449019478408318976,392,"en","My views are my own TN",1,NA,NA,NA,NA
56028869,449019405822099456,3110,"en","Pittsburgh PA",1,NA,NA,NA,NA
31827295,449019619379277824,133,"en","PA",1,NA,NA,NA,NA
64585603,449019062027173888,126,"en","Southern Utah",1,NA,NA,NA,NA
860529368,449019590450761728,112,"en","Up in the trees.",1,NA,NA,NA,NA
63574904,449019671182725120,55,"en","Texas USA",1,NA,NA,NA,NA
289141585,449019720180592640,108,"en","Minneapolis MN",1,NA,NA,NA,NA
72167618,449019430094503936,397,"en","Charleston SC",1,NA,NA,NA,NA
2272253869,454683004263084032,225,"en","",3,NA,NA,NA,NA
383993021,449019639050149888,34,"en","Indianapolis IN",1,NA,NA,NA,NA
549532684,449018931152289792,531,"en","Hell",1,NA,NA,NA,NA
2355231745,449019121636630528,180,"en","",1,NA,NA,NA,NA
583270547,449018657130438656,85,"en","",1,NA,NA,NA,NA
43403647,449020395828817920,416,"en","Beverly Hills CA",1,NA,NA,NA,NA
94677747,449021687049097216,44,"en","Louisville KY",1,NA,NA,NA,NA
317097758,449021773615333376,166,"en","Seattle",1,NA,NA,NA,NA
385216126,449019926385135616,372,"en","Los Angeles CA",1,NA,NA,NA,NA
703527750,449020606013403136,1542,"en","",1,NA,NA,NA,NA
20948495,449021770688110592,217,"en","Boston MA",1,NA,NA,NA,NA
231311801,450709604419506176,184,"en","",3,NA,NA,NA,NA
1110632161,449021686080610304,136,"en","",1,NA,NA,NA,NA
542208617,449021290473857024,355,"en","",1,NA,NA,NA,NA
19214786,449019886443175936,177,"en","United States of AmeriKKKa",1,NA,NA,NA,NA
164514793,449020861584916480,56,"en","Fort Collins CO",1,NA,NA,NA,NA
552688995,449020374210973696,402,"en","Daytona Beach Fl",1,NA,NA,NA,NA
97003569,449021607231488000,417,"en","",1,NA,NA,NA,NA
30054867,449020662750126080,54,"en","Never getting out of Florida",1,NA,NA,NA,NA
543589749,449019977186942976,334,"en","Buena Vista South Jersey ",1,NA,NA,NA,NA
795216456,449020757247397888,392,"en","United States",1,NA,NA,NA,NA
399795523,449019975374630912,198,"en","Any seat any boat any time. ",1,NA,NA,NA,NA
162109003,449020738956443648,94,"en","",1,NA,NA,NA,NA
611920242,449021614584123392,308,"en","Omaha NE",1,NA,NA,NA,NA
278256578,449020070438514688,692,"en","Denver CO",1,NA,NA,NA,NA
29857723,449641749225275392,683,"en","",2,NA,NA,NA,NA
36900884,451475501165850624,151,"en","everywhere",2,NA,NA,NA,NA
377783245,449020191419015168,619,"en","Tennessee yall. ",1,NA,NA,NA,NA
285775710,449021294290690048,230,"en","FL \xe2\x9c\x88\xef\xb8\x8f MA",1,NA,NA,NA,NA
132712680,449020899115540480,747,"en","California",1,NA,NA,NA,NA
104614444,449019954449620992,49,"en","",1,NA,NA,NA,NA
49971079,449020310848024576,2032,"en","South Bend IN",1,NA,NA,NA,NA
2153996857,449019876158349312,53,"en","",1,NA,NA,NA,NA
348061625,449020828072439808,2021,"en","captlogun.podbean.com",1,NA,NA,NA,NA
239538303,449020429533843456,138,"en","Here",1,NA,NA,NA,NA
202929364,449020006739632128,285,"en","",1,NA,NA,NA,NA
1072187330,449021718460645376,245,"en","Chicago IL",1,NA,NA,NA,NA
297744434,449021482514272256,855,"en","Columbia SC",1,NA,NA,NA,NA
104687110,449020325506715648,82,"en","",1,NA,NA,NA,NA
2379594638,449020409808048128,163,"en","",1,NA,NA,NA,NA
758553614,449020028612923392,136,"en","",1,NA,NA,NA,NA
188895887,449020755880054784,45,"en","Sacramento CA.",1,NA,NA,NA,NA
33830259,449020579614846976,426,"en","St Petersburg FL",1,NA,NA,NA,NA
344461850,449021752015081472,38,"en","The armpit of Florida",1,NA,NA,NA,NA
257551141,449021820227059712,125,"en","Ohio Columbus",1,NA,NA,NA,NA
175929814,449021056628441088,40,"en","",1,NA,NA,NA,NA
356663136,449021790489042944,186,"en","Wisconsin",1,NA,NA,NA,NA
7177892,449021046188814336,996,"en","",1,NA,NA,NA,NA
801766368,449019899575156736,46,"en","",1,NA,NA,NA,NA
43018200,449020199355052032,91,"en","Princeton NJ",1,NA,NA,NA,NA
2336882888,449023032552873984,34,"en","Boston MA",1,NA,NA,NA,NA
61658672,449022909579681792,73,"en","South Texas ",1,NA,NA,NA,NA
512768814,449023522786922496,53,"en","New York",1,NA,NA,NA,NA
230046246,449023528982310912,398,"en","",1,NA,NA,NA,NA
87309488,449022071973347328,440,"en","Boston Mass.",1,NA,NA,NA,NA
1754930786,449023157354373120,164,"en","Dont worry about it",1,NA,NA,NA,NA
33664638,449022338143510528,173,"en","Avengers Tower",1,NA,NA,NA,NA
397041020,449022187077652480,73,"en","St Louis MO",1,NA,NA,NA,NA
351897184,449022825803046912,81,"en","CT",1,NA,NA,NA,NA
1465731354,449022095066791936,147,"en","Fayetteville NC",1,NA,NA,NA,NA
45041997,449022984733220864,344,"en","",1,NA,NA,NA,NA
117578591,449022164797100032,368,"en","",1,NA,NA,NA,NA
2405359728,449022213224542208,44,"en","Overland Park Kansas",1,NA,NA,NA,NA
35096305,449022199052005376,30,"en","Roseville CA",1,NA,NA,NA,NA
102247634,449023261989285888,90,"en","Ghetto Kitty Palace",1,NA,NA,NA,NA
1921379689,449022275212161024,3376,"en","good side of being bad",1,NA,NA,NA,NA
263866026,449022640464744448,255,"en","Wausau WI",1,NA,NA,NA,NA
213050533,449021959905370112,155,"en","Atlanta GA",1,NA,NA,NA,NA
16277485,449023390826110976,919,"en","Fife Scotland",1,NA,NA,NA,NA
5526692,449022409895444480,4128,"en","Sydney Australia",2,NA,NA,NA,NA
379497738,449022359341506560,41,"en","GA",1,NA,NA,NA,NA
87150477,449022395010269184,727,"en","",1,NA,NA,NA,NA
1122974516,453735282370564096,161,"en","",3,NA,NA,NA,NA
79364406,449022857730088960,218,"en","Connecticut USA",1,NA,NA,NA,NA
22304049,449021994722668544,244,"en","New York",1,NA,NA,NA,NA
510585511,451592933729239040,79,"en","",2,NA,NA,NA,NA
18871901,449021831731638272,124,"en","Snow Belt of Indiana",1,NA,NA,NA,NA
2179216621,449023120930652160,249,"en","",1,NA,NA,NA,NA
230379790,449024880889966592,173,"en","Dallas TX",1,NA,NA,NA,NA
458971152,449024343033802752,30,"en","",1,NA,NA,NA,NA
92979836,449024157599399936,2958,"en","Washington DC",1,NA,NA,NA,NA
1656449802,450095629625470976,3660,"en","Jacksonville Beach FL",2,NA,NA,NA,NA
30146747,449023662444658688,201,"en","Kings Landing",1,NA,NA,NA,NA
257717544,449024389615333376,59,"en","San Diego CA",1,NA,NA,NA,NA
35691098,449023835283922944,30,"en","Pennsylvania USA",1,NA,NA,NA,NA
19382296,449024521249386496,4719,"en","Little Rock Arkansas",1,NA,NA,NA,NA
1420586808,449023687442706432,594,"en","Jersey City ",1,NA,NA,NA,NA
285202411,449024663315054592,111,"en","",1,NA,NA,NA,NA
41200912,449023889448783872,197,"en","Titletown",1,NA,NA,NA,NA
1581865386,449024798317105152,215,"en","",1,NA,NA,NA,NA
21578400,449024938561658880,66,"en","DFW Texas",1,NA,NA,NA,NA
137417074,449024366186360832,114,"en","",1,NA,NA,NA,NA
27252822,449025176340922368,149,"en","California",1,NA,NA,NA,NA
60057559,449025133072900096,246,"en","Duuuval\xee\x90\x9c",1,NA,NA,NA,NA
494373836,449025094950477824,245,"en","",1,NA,NA,NA,NA
65792048,449024766293594112,3760,"en","United States",1,NA,NA,NA,NA
341665625,449024682185216000,36,"en","Alanta GA",1,NA,NA,NA,NA
1556443514,451826026252095488,2089,"en","",3,NA,NA,NA,NA
1123171322,449024848543498240,326,"en","",1,NA,NA,NA,NA
924051535,451448918224551936,121,"en","G.a live and learn",3,NA,NA,NA,NA
413515789,449023711991955456,143,"en","Planet Earth",1,NA,NA,NA,NA
68316164,449024328433422336,349,"en","Medford MA",1,NA,NA,NA,NA
137033425,449024193028718592,304,"en","chicagoland",1,NA,NA,NA,NA
1726066843,449024916760068096,160,"en","Bat Country ",1,NA,NA,NA,NA
69499930,449023708045508608,156,"en","",1,NA,NA,NA,NA
2278434247,449025076126814208,57,"en","IndianapolisIN ",1,NA,NA,NA,NA
32204400,449024030340050944,68,"en","New York",1,NA,NA,NA,NA
24647935,449025124608405504,112,"en","Boston MA",1,NA,NA,NA,NA
291553947,449024154642026496,1513,"en","Indianapolis IN",1,NA,NA,NA,NA
49018978,455069979806031872,727,"en","United States",2,NA,NA,NA,NA
22284812,449025084166926336,213,"en","ATX",1,NA,NA,NA,NA
1135956978,449024175944896512,135,"en","",1,NA,NA,NA,NA
313636047,449023812613718016,63,"en","New Jersey",1,NA,NA,NA,NA
981104702,452141438558797824,73,"en","",2,NA,NA,NA,NA
735550920,449024089970053120,94,"en","",1,NA,NA,NA,NA
422080439,449023784196898816,266,"en","none",1,NA,NA,NA,NA
